"OBJECTNUMB,N,19,11","NAMEOBJECT,C,50","NAMEREGION,C,50","NAMEDISTR,C,50","NAMESETTLE,C,50","XCOORD,N,19,11","YCOORD,N,19,11"
"71856,00000000000",Аврора,Минская обл.,Пуховичский р-н,д. Мощёново,"53,46079551850","28,19878594380"
"71862,00000000000","""АЛЕСЯ-2002""",Минская обл.,Пуховичский р-н,д. Коробовичи,"53,54774478060","27,90643672710"
"71826,00000000000",Алмаз,Минская обл.,Пуховичский р-н,гп Руденск,"53,60727989690","27,84261578680"
"85262,00000000000","""Альфа-1994""",Минская обл.,Пуховичский р-н,п. Дружный,"53,61654135320","27,91596223150"
"71802,00000000000","""Асвета"" д.Угодина",Минская обл.,Пуховичский р-н,д. Угодино,"53,38439417500","28,21147711680"
"71864,00000000000",Атлант-3,Минская обл.,Пуховичский р-н,д. Насыцк,"53,38112389660","28,29699573880"
"85266,00000000000",Бархатное поле,Минская обл.,Пуховичский р-н,д. Остров,"53,61356234790","27,91322777760"
"71819,00000000000",Березка-263,Минская обл.,Пуховичский р-н,д. Угодино,"53,39328657090","28,21305859390"
"71752,00000000000","""Берёзка-93""",Минская обл.,Пуховичский р-н,д. Талька,"53,37835645800","28,34734284790"
"71860,00000000000","""БЕРЕЗКА"" Пуховичского района",Минская обл.,Пуховичский р-н,д. Анетово,"53,62839175950","27,86895059310"
"71820,00000000000",Бодрость-Б,Минская обл.,Пуховичский р-н,д. Плитница,"53,42701960220","28,21997070010"
