id,region_id,lat,lng,title
100684056,2479,47.830000,22.950000,Botiz
100684083,2473,45.180000,25.120000,Boteni
100684116,2481,47.580000,26.320000,Bosanci
100684143,2501,46.950000,25.570000,Borsec
100684156,2476,47.650000,24.670000,Borşa
100684161,2470,47.120000,21.820000,Borş
100684170,2497,45.820000,26.000000,Boroşneu Mare
100684179,2470,46.980000,22.630000,Borod
100684183,2481,47.350000,26.330000,Boroaia
100684190,2483,46.770000,26.480000,Borleşti
100684203,2499,44.480000,27.900000,Borduşani
100684216,2469,45.080000,27.570000,Bordei Verde
100684226,2492,44.330000,27.750000,Borcea
100684230,2483,47.180000,25.770000,Borca
100684232,2485,44.700000,23.280000,Borăscu
100684262,2482,45.830000,27.070000,Boloteşti
100684266,2494,44.450000,25.760000,Bolintin Vale
100684269,2494,44.460000,25.820000,Bolintin Deal
100684280,2468,45.030000,26.030000,Boldeşti-Scăeni
100684291,2485,44.750000,23.220000,Bolboşi
100684381,2476,47.700000,24.270000,Bogdan Vodă
100684391,2481,47.370000,26.280000,Bogdăneşti
100684399,2471,46.220000,26.680000,Bogdăneşti
100684406,2479,47.420000,22.930000,Bogdand
100684415,2500,43.930000,25.080000,Bogdana
100684423,2473,44.870000,25.130000,Bogaţi
100684461,2483,47.030000,26.420000,Bodeşti
100684477,2466,45.770000,25.650000,Bod
100684481,2472,46.420000,21.950000,Bocsig
100684489,2496,47.300000,22.920000,Bocşa
100684490,2489,45.370000,21.710000,Bocşa
100684496,2476,47.970000,24.000000,Bocicoiu Mare
100684516,2496,47.380000,22.770000,Bobota
100684535,2490,44.380000,24.150000,Bobiceşti
100684569,2495,46.300000,23.130000,Blideşti
100684583,2468,45.000000,26.020000,Blejoi
100684585,2500,44.300000,25.470000,Blejeşti
100684612,2495,46.180000,23.920000,Blaj
100684619,2471,46.680000,26.650000,Blăgeşti
100684620,2491,46.140000,28.010000,Blăgeşti
100684630,2479,47.930000,23.400000,Bixad
100684635,2467,47.530000,27.430000,Bivolari
100684657,2488,47.130000,24.480000,Bistriţa
100684666,2463,43.900000,23.500000,Bistrețu Nou
100684677,2476,47.870000,24.200000,Bistra
100684680,2495,46.380000,23.100000,Bistra
100684683,2477,45.530000,26.700000,Bisoca
100684726,2472,46.120000,21.980000,Bârzava
100684770,2476,47.820000,24.070000,Bârsana
100684774,2472,46.380000,22.070000,Bârsa
100684778,2467,47.070000,27.620000,Bârnova
100684802,2491,46.230000,27.670000,Bârlad
100684805,2473,44.430000,24.770000,Bârla
100684830,2463,43.970000,23.620000,Bârca
100684834,2483,47.030000,27.050000,Bîra
100684842,2484,44.800000,22.680000,Bâlvăneşti
100684855,2462,45.890000,20.960000,Biled
100684866,2481,47.920000,25.750000,Bilca
100684870,2501,47.050000,25.520000,Bilbor
100684882,2470,47.150000,21.920000,Biharea
100684888,2474,46.130000,24.520000,Biertan
100684913,2483,46.850000,25.930000,Bicazu Ardelean
100684915,2483,46.820000,25.880000,Bicaz Chei
100684924,2483,46.920000,26.070000,Bicaz
100684948,2487,45.150000,25.520000,Bezdead
100684956,2462,45.830000,21.950000,Bethausen
100684970,2471,46.400000,26.630000,Berzunţi
100684972,2489,45.430000,21.630000,Berzovia
100684980,2479,47.750000,22.470000,Berveni
100684983,2469,44.830000,27.750000,Berteştii de Jos
100684985,2468,45.230000,25.870000,Bertea
100684987,2489,44.990000,21.460000,Berlişte
100684995,2493,45.780000,23.180000,Beriu
100684997,2480,45.250000,24.420000,Berislăveşti
100685018,2491,46.380000,28.150000,Berezeni
100685021,2473,45.230000,24.920000,Berevoeşti
100685025,2471,46.470000,26.670000,Bereşti-Tazlău
100685026,2465,46.100000,27.880000,Bereşti
100685031,2471,46.720000,26.830000,Bereşti-Bistriţa
100685076,2468,44.930000,26.120000,Berceni
100685078,2502,44.310000,26.190000,Berceni
100685080,2493,45.657379,23.014249,Bretea Română
100685081,2477,45.280000,26.680000,Berca
100685088,2480,44.980000,23.880000,Berbeşti
100685099,2485,45.070000,23.600000,Bengeşti
100685121,2479,47.550000,22.850000,Beltiug
100685129,2472,46.480000,21.980000,Beliu
100685135,2462,45.760000,21.760000,Belinţ
100685163,2467,47.300000,27.080000,Belceşti
100685174,2470,46.670000,22.350000,Beiuş
100685204,2488,47.180000,24.180000,Beclean
100685211,2462,45.830000,21.050000,Becicherecu Mic
100685218,2463,43.770000,23.950000,Bechet
100685223,2477,45.380000,26.780000,Beceni
100685225,2475,46.430000,24.830000,Becaş
100685233,2474,46.200000,24.280000,Bazna
100685245,2489,45.520000,22.570000,Băuţar
100685259,2475,46.880000,24.670000,Batoş
100685277,2479,48.030000,23.170000,Bătarci
100685279,2470,46.700000,21.820000,Batăr
100685281,2497,46.080000,25.680000,Băţanii Mari
100685287,2472,46.020000,22.030000,Bata
100685305,2473,44.900000,24.820000,Başcov
100685319,2493,45.470000,23.150000,Baru
100685337,2483,46.980000,26.630000,Bârgăuani
100685346,2465,45.750000,27.470000,Barcea
100685350,2497,45.700000,26.080000,Barcani
100685353,2483,46.720000,26.580000,Bărcăneşti
100685354,2468,44.880000,26.050000,Bărcăneşti
100685356,2499,44.630000,26.650000,Bărcăneşti
100685366,2487,45.130000,25.300000,Bărbuleţu
100685384,2480,45.180000,24.120000,Bărbăteşti
100685419,2497,46.080000,25.600000,Baraolt
100685429,2469,44.800000,27.520000,Bărăganul
100685445,2462,45.380000,21.140000,Banloc
100685457,2489,44.900000,22.040000,Bănia
100685462,2468,45.100000,25.770000,Băneşti
100685476,2464,44.070000,27.700000,Băneasa
100685477,2494,44.050000,26.060000,Băneasa
100685481,2475,46.580000,24.380000,Band
100685490,2491,46.300000,27.800000,Banca
100685506,2478,47.670000,26.800000,Băluşeni
100685547,2467,47.220000,27.150000,Bălţaţi
100685551,2483,47.120000,26.300000,Bălţăteşti
100685570,2460,44.750000,26.170000,Balta Doamnei
100685579,2484,44.890000,22.640000,Balta
100685586,2490,44.350000,24.100000,Balş
100685590,2502,44.620000,26.120000,Baloteşti
100685620,2473,45.070000,24.930000,Bălileşti
100685628,2485,45.020000,23.220000,Băleşti
100685630,2487,44.820000,25.630000,Băleni Sîrbi
100685637,2465,45.820000,27.830000,Băleni
100685643,2490,44.380000,24.050000,Baldovineşti
100685657,2480,44.620000,23.950000,Bălceşti
100685659,2481,47.900000,26.080000,Bălcăuţi
100685662,2471,46.630000,26.550000,Balcani
100685665,2470,47.280000,22.530000,Balc
100685667,2475,46.400000,24.680000,Bălăuşeri
100685706,2496,47.150000,23.330000,Bălan
100685707,2501,46.650000,25.820000,Bălan
100685714,2499,44.630000,26.880000,Balaciu
100685720,2484,44.380000,23.130000,Bălăciţa
100685745,2484,44.880000,22.830000,Bala
100685770,2493,46.030000,22.900000,Băiţa
100685785,2463,44.020000,23.350000,Băileşti
100685789,2480,45.200000,24.230000,Băile Olăneşti
100685796,2489,44.880000,22.410000,Băile Herculane
100685797,2480,45.080000,24.180000,Băile Govora
100685810,2473,45.070000,24.700000,Băiculeşti
100685811,2468,45.030000,25.850000,Băicoi
100685823,2476,47.670000,23.700000,Baia-Sprie
100685826,2476,47.660000,23.570000,Baia Mare
100685830,2485,45.170000,23.770000,Baia de Fier
100685832,2493,46.170000,22.720000,Baia de Criş
100685834,2495,46.380000,23.280000,Baia de Arieş
100685841,2481,47.420000,26.220000,Baia
100685843,2486,44.720000,28.670000,Baia
100685850,2475,46.370000,24.480000,Bahnea
100685858,2483,46.780000,26.780000,Bahna
100685927,2461,46.800000,23.520000,Baciu
100685934,2491,46.850000,27.230000,Băceşti
100685948,2471,46.570000,26.900000,Bacău
100685952,2491,46.330000,27.670000,Băcani
100685971,2477,45.320000,26.380000,Pănătău
100685981,2480,44.970000,24.230000,Băbeni
100685991,2473,44.900000,24.700000,Băbana
100685994,2500,44.170000,25.380000,Băbăiţa
100685997,2486,44.900000,28.720000,Babadag
100686000,2468,44.970000,26.450000,Baba Ana
100686003,2468,45.450000,25.550000,Azuga
100686006,2499,44.600000,26.780000,Axintele
100686008,2474,46.100000,24.220000,Axente Sever
100686011,2474,45.720000,24.380000,Avrig
100686028,2478,48.020000,26.950000,Avrămeni
100686035,2470,47.030000,22.500000,Auşeu
100686059,2501,46.450000,25.050000,Atid
100686065,2474,46.150000,24.470000,Aţel
100686076,2470,47.030000,22.380000,Aştileu
100686090,2471,46.430000,26.400000,Asău
100686113,2491,46.810000,28.020000,Arsura
100686126,2474,45.780000,24.620000,Arpaşu de Jos
100686131,2467,47.200000,27.600000,Aroneanu
100686145,2499,44.750000,26.580000,Armăşeşti
100686175,2468,44.950000,25.830000,Ariceştii-Rahtivani
100686186,2463,44.520000,23.370000,Argetoaia
100686200,2473,45.330000,24.600000,Arefu
100686206,2479,47.630000,22.880000,Ardud
100686226,2472,46.480000,22.050000,Archiş
100686239,2481,47.730000,25.930000,Arbore
100686254,2472,46.180000,21.320000,Arad
100686272,2475,46.120000,24.820000,Apold
100686279,2472,46.620000,21.780000,Apateu
100686281,2466,45.950000,25.520000,Apaţa
100686288,2461,46.820000,23.750000,Apahida
100686294,2479,47.770000,23.200000,Apa
100686315,2493,45.400000,23.330000,Aninoasa
100686316,2473,45.180000,24.930000,Aninoasa
100686317,2487,44.970000,25.430000,Aninoasa
100686319,2485,44.750000,23.480000,Aninoasa
100686324,2489,45.080000,21.860000,Anina
100686341,2467,47.530000,27.280000,Andrieşeni
100686380,2477,44.930000,26.580000,Amaru
100686384,2463,43.980000,24.150000,Amărăştii de Sus
100686386,2463,43.950000,24.170000,Amărăştii de Jos
100686399,2499,44.620000,27.320000,Amara
100686402,2480,45.020000,23.820000,Alunu
100686420,2468,46.900000,24.820000,Aluniş
100686423,2487,45.200000,25.870000,Aluniş
100686449,2496,46.950000,23.130000,Almaşu
100686458,2472,46.280000,22.230000,Almaş
100686463,2463,44.450000,23.720000,Almăj
100686477,2464,44.180000,27.850000,Aliman
100686489,2491,46.420000,27.630000,Alexandru Vlăhuţă
100686493,2492,44.270000,27.080000,Alexandru Odobescu
100686495,2467,47.130000,26.850000,Alexandru Ioan Cuza
100686502,2500,43.980000,25.330000,Alexandria
100686507,2470,47.070000,22.420000,Aleşd
100686524,2473,44.770000,24.830000,Albota de Jos
100686542,2468,44.950000,26.220000,Albeşti-Paleologu
100686544,2473,45.220000,24.670000,Albeștii Ungureni
100686556,2478,47.700000,27.070000,Albeşti
100686560,2491,46.500000,27.870000,Albeşti
100686561,2475,46.230000,24.850000,Albeşti
100686562,2473,45.320000,25.000000,Albeşti
100686565,2499,44.530000,27.130000,Albeşti
100686568,2464,43.800000,28.420000,Albeşti
100686571,2485,45.030000,23.600000,Albeni
100686578,2495,46.070000,23.580000,Alba Iulia
100686590,2495,46.300000,23.720000,Aiud
100686616,2474,45.970000,24.620000,Agnita
100686626,2464,44.080000,28.620000,Agigea
100686627,2461,46.868265,23.272488,Aghireșu-Fabrici
100686636,2471,46.480000,26.220000,Agăş
100686638,2483,47.170000,26.280000,Agapia
100686648,2502,44.520000,26.270000,Afumaţi
100686649,2463,44.000000,23.470000,Afumaţi
100686669,2482,46.100000,27.170000,Adjud
100686673,2481,47.730000,26.300000,Adîncata
100686674,2464,44.770000,26.430000,Adîncata
100686684,2475,46.300000,24.230000,Adămuş
100686705,2475,46.480000,24.630000,Acăţari
100686712,2495,46.270000,23.070000,Abrud
100686715,2470,47.320000,22.250000,Abrămuţ
100686716,2470,47.320000,22.380000,Abram
100856315,2460,44.290000,26.060000,1 Decembrie
100864945,2491,46.430000,28.210000,Vetrişoaia
